id,INFORMED CONSENT FORM,Age (Taon),Sex (Kasarian),Type of learner,Current Educational Level (Kasalukuyang Antas ng Edukasyon),"Preferred Learning Modality: 
Pinapaborang Paraan ng Pagkatuto:",Which gadgets do you currently use for studying?  (Anong gadget ang gamit mo pangaral?),"Do you have internet at home?
(May internet ba kayo sa bahay?)",Q1,Q2,Q3,Q4,Q5,confidence_avg,Q6,Q7,Q8,Q9,acad_fit_avg,Q10,Q11,Q12,Q13,Q14,Q15,engage_avg,Q16,Q17,Q18,Q19,Q20,motiv_avg,Q21,Q22,Q23,Q24,Q25,Q26,habits_avg,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,pref_avg,Q35,Q36,Q37,Q38,Q39,chall_avg,Q40,Q41,Q42,Q43,Q44,motiv_avg.1,Q45,Q46,Q47,Q48,Q49,Q50,strat_avg,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,interest_avg,average_all,"What features would you find most helpful in an adaptive learning system?
(Anong mga features ang sa tingin mo ay pinaka-makakatulong sa isang adaptive learning system?)","Do you have any additional comments or suggestions that could help improve learning materials or adaptive learning systems? 
(Mayroon ka bang karagdagang komento o mungkahi na makakatulong sa pagpapabuti ng mga materyales sa pagkatuto o adaptive learning systems?)",capability,academic_fit,engagement,motivation,study_habits,prior_learning,preferences,constraints,commitment,strategies,interest,cluster
134.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Female,Regular Student (Junior High / Senior High / College),College,Blended,Smartphone;Desktop,Postpaid Internet (Monthly Subscription),4.0,3.0,4.0,5.0,3.0,3.8,5.0,4.0,4.0,5.0,4.5,4.0,3.0,4.0,3.0,4.0,3.0,3.5,4.0,3.0,4.0,4.0,4.0,3.8,4.0,4.0,4.0,3.0,4.0,4.0,3.83,0.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.6,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.67,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.38,3.71,Lessons that adjust based on learning pace;Immediate feedback on answers;Personalized learning recommendations,,3.8,4.5,3.5,3.8,3.8333333333333335,0.0,4.0,3.6,3.0,3.6666666666666665,3.375,0
135.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),26,Prefer not to say,Other,Graduated Already,Modular/Printed,Smartphone;Laptop;Desktop,Postpaid Internet (Monthly Subscription),4.0,5.0,5.0,4.0,5.0,4.6,4.0,5.0,4.0,5.0,4.5,4.0,5.0,4.0,4.0,4.0,5.0,4.33,5.0,4.0,5.0,4.0,5.0,4.6,4.0,3.0,5.0,4.0,3.0,5.0,4,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.4,4.0,3.0,4.0,4.0,3.0,3.6,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.5,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.25,4.28,Lessons that adjust based on learning pace;Immediate feedback on answers,,4.6,4.5,4.333333333333333,4.6,4.0,1.0,4.4,3.6,4.0,4.5,4.25,2
136.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),5.0,4.0,5.0,5.0,5.0,4.8,5.0,4.0,4.0,5.0,4.5,5.0,5.0,5.0,5.0,4.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.5,1.0,0.0,1.0,5.0,5.0,4.0,5.0,4.0,4.6,4.0,3.0,4.0,3.0,5.0,3.8,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.33,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,4.51,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.8,4.5,4.666666666666667,5.0,4.5,0.6666666666666666,4.6,3.8,4.0,4.333333333333333,4.875,2
137.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Female,Regular Student (Junior High / Senior High / College),College,Blended,Smartphone,Postpaid Internet (Monthly Subscription),4.0,5.0,4.0,4.0,5.0,4.4,4.0,5.0,4.0,4.0,4.25,4.0,3.0,4.0,3.0,4.0,3.0,3.5,4.0,1.0,5.0,3.0,4.0,3.4,4.0,5.0,4.0,5.0,4.0,5.0,4.5,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,3.8,4.0,3.0,3.0,3.0,3.0,3.2,4.0,3.0,3.0,3.0,3.0,3.2,4.0,4.0,3.0,3.0,3.0,3.0,3.33,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.5,3.71,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels,,4.4,4.25,3.5,3.4,4.5,0.0,3.8,3.2,3.2,3.3333333333333335,3.5,0
138.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Modular/Printed,Smartphone;Laptop,Prepaid Internet,3.0,3.0,5.0,3.0,2.0,3.2,5.0,3.0,4.0,5.0,4.25,5.0,5.0,5.0,2.0,4.0,4.0,4.17,3.0,3.0,5.0,5.0,5.0,4.2,2.0,2.0,5.0,5.0,4.0,2.0,3.33,1.0,0.0,1.0,5.0,5.0,3.0,3.0,5.0,4.2,5.0,5.0,5.0,3.0,5.0,4.6,3.0,5.0,5.0,3.0,3.0,3.8,3.0,4.0,5.0,3.0,5.0,1.0,3.5,4.0,1.0,5.0,5.0,5.0,3.0,2.0,5.0,3.75,3.9,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,3.2,4.25,4.166666666666667,4.2,3.3333333333333335,0.6666666666666666,4.2,4.6,3.8,3.5,3.75,0
139.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Male,Out-of-school learner planning to enroll in ALS,Not currently enrolled,Face to Face,Smartphone,Mobile Data Only,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.25,1.0,2.0,2.0,2.0,2.0,1.0,1.67,2.0,1.0,3.0,2.0,3.0,2.2,1.0,1.0,2.0,1.0,1.0,1.0,1.17,0.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.8,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.33,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.25,1.97,Lessons that adjust based on learning pace;Automatically adjusted difficulty levels,,3.0,1.25,1.6666666666666667,2.2,1.1666666666666667,0.3333333333333333,2.0,1.8,2.0,2.3333333333333335,2.25,3
140.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),19,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,3.0,4.0,4.0,4.0,3.8,3.0,4.0,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,4.0,3.83,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.5,0.0,0.0,1.0,4.0,3.0,3.0,4.0,4.0,3.6,4.0,3.0,4.0,3.0,4.0,3.6,3.0,4.0,3.0,4.0,3.0,3.4,4.0,3.0,3.0,4.0,4.0,3.0,3.5,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.38,3.71,Lessons that adjust based on learning pace;Progress tracking and performance monitoring;Personalized learning recommendations,,3.8,3.5,3.8333333333333335,4.0,3.5,0.3333333333333333,3.6,3.6,3.4,3.5,4.375,0
141.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone;Desktop,Mobile Data Only,4.0,3.0,4.0,3.0,4.0,3.6,4.0,4.0,3.0,3.0,3.5,3.0,4.0,3.0,3.0,4.0,3.0,3.33,4.0,3.0,4.0,3.0,4.0,3.6,3.0,2.0,2.0,3.0,4.0,2.0,2.67,0.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,3.6,3.0,4.0,4.0,3.0,4.0,3.6,4.0,3.0,4.0,3.0,4.0,3.6,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.38,3.39,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.6,3.5,3.3333333333333335,3.6,2.6666666666666665,0.0,3.6,3.6,3.6,3.0,3.375,1
142.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Female,Regular Student (Junior High / Senior High / College),College,Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,4.0,4.0,3.8,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.5,4.0,3.0,4.0,3.0,4.0,3.6,4.0,4.0,4.0,4.0,4.0,4.0,4,0.0,0.0,0.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.4,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0,3.83,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.13,3.73,Lessons that adjust based on learning pace;Immediate feedback on answers;Automatically adjusted difficulty levels,,3.8,4.0,3.5,3.6,4.0,0.0,4.0,2.4,4.0,3.8333333333333335,4.125,0
143.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Female,Regular Student (Junior High / Senior High / College),College,Blended,Smartphone;Desktop;Tablet,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,4.0,3.0,3.6,3.0,4.0,3.0,4.0,3.5,3.0,4.0,3.0,4.0,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,3.2,4.0,4.0,3.0,3.0,4.0,3.0,3.5,0.0,0.0,0.0,5.0,3.0,2.0,4.0,4.0,3.6,3.0,4.0,3.0,3.0,4.0,3.4,5.0,3.0,3.0,3.0,3.0,3.4,4.0,3.0,2.0,4.0,4.0,3.0,3.33,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.13,3.42,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations;Other,,3.6,3.5,3.5,3.2,3.5,0.0,3.6,3.4,3.4,3.3333333333333335,3.125,1
144.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),19,Prefer not to say,Regular Student (Junior High / Senior High / College),College,Online,Smartphone;Desktop,Postpaid Internet (Monthly Subscription),3.0,3.0,3.0,3.0,4.0,3.2,3.0,4.0,3.0,4.0,3.5,4.0,3.0,4.0,4.0,3.0,4.0,3.67,4.0,3.0,4.0,3.0,4.0,3.6,2.0,3.0,3.0,3.0,3.0,2.0,2.67,0.0,0.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.6,4.0,5.0,4.0,4.0,4.0,4.2,4.0,4.0,3.0,4.0,3.0,4.0,3.67,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.13,3.52,Lessons that adjust based on learning pace;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.2,3.5,3.6666666666666665,3.6,2.6666666666666665,0.3333333333333333,3.0,3.6,4.2,3.6666666666666665,4.125,1
145.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),24,Male,Other,Graduated already,Online,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,3.0,3.0,4.0,4.0,3.6,3.0,4.0,4.0,3.0,3.5,4.0,4.0,3.0,4.0,4.0,3.0,3.67,4.0,2.0,3.0,4.0,5.0,3.6,4.0,4.0,3.0,4.0,3.0,4.0,3.67,1.0,1.0,0.0,4.0,4.0,3.0,4.0,3.0,3.6,4.0,2.0,3.0,4.0,3.0,3.2,4.0,3.0,3.0,3.0,3.0,3.2,3.0,3.0,3.0,4.0,4.0,3.0,3.33,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.13,3.55,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,3.6,3.5,3.6666666666666665,3.6,3.6666666666666665,0.6666666666666666,3.6,3.2,3.2,3.3333333333333335,4.125,0
146.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),26,Prefer not to say,Working learner / adult learner,Graduate School,Modular/Printed,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.75,5.0,5.0,4.0,5.0,4.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,4.8,5.0,4.0,5.0,4.0,5.0,5.0,4.67,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,4.17,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,4.43,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,Would be nice to have like in coursera the personalized recommendations and materials,5.0,4.75,4.666666666666667,4.8,4.666666666666667,1.0,4.0,2.4,5.0,4.166666666666667,4.875,2
147.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Female,Regular Student (Junior High / Senior High / College),College,Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),5.0,4.0,3.0,4.0,5.0,4.2,4.0,4.0,5.0,4.0,4.25,5.0,4.0,5.0,4.0,5.0,4.0,4.5,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.5,0.0,0.0,0.0,5.0,4.0,3.0,5.0,5.0,4.4,4.0,4.0,3.0,3.0,5.0,3.8,5.0,3.0,4.0,3.0,4.0,3.8,4.0,5.0,4.0,4.0,5.0,4.0,4.33,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.88,4.17,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.2,4.25,4.5,4.0,3.5,0.0,4.4,3.8,3.8,4.333333333333333,4.875,0
148.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),19,Female,ALS Student,ALS,Modular/Printed,Smartphone,No Internet,3.0,3.0,2.0,4.0,2.0,2.8,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.5,3.0,3.0,3.0,4.0,5.0,3.6,2.0,2.0,3.0,3.0,3.0,2.0,2.5,1.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,3.4,4.0,4.0,5.0,5.0,4.0,4.4,3.0,5.0,5.0,5.0,3.0,4.2,3.0,3.0,4.0,4.0,3.0,2.0,3.17,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.38,3.29,Other,Needs clearer instructions and examples.,2.8,3.0,2.5,3.6,2.5,0.6666666666666666,3.4,4.4,4.2,3.1666666666666665,3.375,1
149.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Mobile Data Only,3.0,3.0,3.0,4.0,3.0,3.2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.33,3.0,3.0,4.0,4.0,4.0,3.6,2.0,2.0,3.0,3.0,3.0,2.0,2.5,0.0,0.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.6,4.0,3.0,4.0,4.0,3.0,3.6,3.0,3.0,3.0,4.0,4.0,2.0,3.17,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.88,3.19,Immediate feedback on answers;Other,,3.2,3.0,2.3333333333333335,3.6,2.5,0.3333333333333333,4.0,3.6,3.6,3.1666666666666665,2.875,1
150.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Female,Regular Student (Junior High / Senior High / College),College,Online,Laptop,Postpaid Internet (Monthly Subscription),5.0,5.0,4.0,5.0,5.0,4.8,5.0,4.0,5.0,5.0,4.75,4.0,4.0,4.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,4.0,4.8,4.0,5.0,5.0,5.0,4.0,4.0,4.5,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.2,5.0,5.0,5.0,4.0,5.0,4.8,5.0,5.0,5.0,4.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,4.0,4.83,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,Automatically adjusted difficulty levels;Personalized learning recommendations;Other,,4.8,4.75,4.5,4.8,4.5,1.0,2.2,4.8,4.8,4.833333333333333,5.0,2
151.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),25,Male,Working learner / adult learner,Not currently enrolled,Blended,Smartphone;Laptop;Desktop;Tablet,Prepaid Internet,3.0,4.0,3.0,5.0,3.0,3.6,4.0,3.0,3.0,4.0,3.5,4.0,3.0,3.0,4.0,4.0,3.0,3.5,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,2.0,3.5,1.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,4.2,2.0,3.0,5.0,3.0,3.0,3.2,3.0,5.0,5.0,4.0,4.0,4.2,4.0,5.0,4.0,5.0,4.0,3.0,4.17,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.25,3.91,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Other,Flexible and practical lessons are important for adult learners.,3.6,3.5,3.5,5.0,3.5,1.0,4.2,3.2,4.2,4.166666666666667,4.25,0
152.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone,Prepaid Internet,3.0,4.0,3.0,4.0,3.0,3.4,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,3.0,4.0,3.0,3.17,4.0,4.0,4.0,4.0,5.0,4.2,3.0,3.0,4.0,4.0,4.0,3.0,3.5,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.2,4.0,4.0,4.0,5.0,4.0,2.0,3.83,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.63,3.71,Immediate feedback on answers;Progress tracking and performance monitoring;Other,Simple instructions help improve learning.,3.4,3.75,3.1666666666666665,4.2,3.5,0.3333333333333333,4.4,3.0,4.2,3.8333333333333335,3.625,0
153.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),20,Male,Regular Student (Junior High / Senior High / College),College,Online,Laptop,Postpaid Internet (Monthly Subscription),3.0,3.0,3.0,4.0,3.0,3.2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.33,3.0,3.0,3.0,4.0,5.0,3.6,2.0,2.0,3.0,3.0,3.0,2.0,2.5,0.0,0.0,1.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,4.0,3.6,4.0,4.0,5.0,3.0,3.0,3.8,3.0,4.0,3.0,4.0,3.0,2.0,3.17,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.5,3.27,Progress tracking and performance monitoring;Other,,3.2,3.0,2.3333333333333335,3.6,2.5,0.3333333333333333,4.0,3.6,3.8,3.1666666666666665,3.5,1
154.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone;Laptop,Prepaid Internet,4.0,4.0,3.0,4.0,3.0,3.6,3.0,4.0,4.0,4.0,3.75,3.0,4.0,4.0,4.0,4.0,3.0,3.67,4.0,4.0,4.0,5.0,5.0,4.4,3.0,4.0,3.0,4.0,4.0,4.0,3.67,0.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,3.0,3.0,3.0,2.0,2.0,2.6,4.0,5.0,5.0,3.0,4.0,4.2,4.0,4.0,3.0,5.0,4.0,2.0,3.67,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.88,3.78,Automatically adjusted difficulty levels;Personalized learning recommendations,It would help if lessons included summaries at the end for quick review.,3.6,3.75,3.6666666666666665,4.4,3.6666666666666665,0.6666666666666666,4.4,2.6,4.2,3.6666666666666665,3.875,0
155.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),21,Male,Regular Student (Junior High / Senior High / College),College,Online,Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,5.0,4.0,4.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.33,5.0,4.0,5.0,5.0,5.0,4.8,4.0,4.0,5.0,5.0,5.0,4.0,4.5,0.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.8,2.0,3.0,4.0,2.0,2.0,2.6,4.0,5.0,5.0,3.0,4.0,4.2,5.0,5.0,4.0,5.0,5.0,3.0,4.5,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.75,4.27,Automatically adjusted difficulty levels;Other,Including case studies would improve real-world understanding.,4.2,4.0,4.333333333333333,4.8,4.5,0.6666666666666666,4.8,2.6,4.2,4.5,4.75,2
156.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),24,Female,Working learner / adult learner,College,Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.67,4.0,5.0,5.0,5.0,3.0,4.4,3.0,4.0,5.0,5.0,3.0,3.0,3.83,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,2.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.4,4.0,5.0,4.0,5.0,4.0,3.0,4.17,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.38,4.02,Progress tracking and performance monitoring;Other,A feature that allows saving progress across devices would be useful.,4.0,4.0,3.6666666666666665,4.4,3.8333333333333335,1.0,4.4,3.0,4.4,4.166666666666667,4.375,2
157.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Mobile Data Only,4.0,4.0,3.0,4.0,4.0,3.8,4.0,3.0,4.0,4.0,3.75,3.0,3.0,3.0,4.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,5.0,4.2,3.0,3.0,4.0,4.0,4.0,3.0,3.5,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,4.6,3.0,4.0,3.0,2.0,2.0,2.8,5.0,4.0,5.0,3.0,5.0,4.4,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.25,3.86,Other,Adding friendly competition could make studying more engaging.,3.8,3.75,3.3333333333333335,4.2,3.5,0.3333333333333333,4.6,2.8,4.4,4.0,4.25,0
158.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Prefer not to say,ALS Student,ALS,Modular/Printed,Smartphone,Mobile Data Only,3.0,4.0,3.0,5.0,3.0,3.6,4.0,3.0,3.0,3.0,3.25,3.0,3.0,3.0,4.0,4.0,3.0,3.33,4.0,4.0,5.0,5.0,5.0,4.6,3.0,3.0,4.0,4.0,4.0,3.0,3.5,1.0,0.0,1.0,4.0,3.0,3.0,4.0,4.0,3.6,3.0,3.0,4.0,4.0,3.0,3.4,3.0,5.0,5.0,4.0,4.0,4.2,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.75,3.72,Progress tracking and performance monitoring;Personalized learning recommendations,Clear progress milestones would make learning feel more achievable.,3.6,3.25,3.3333333333333335,4.6,3.5,0.6666666666666666,3.6,3.4,4.2,4.0,3.75,0
159.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Online,Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,4.0,3.0,3.6,3.0,4.0,4.0,4.0,3.75,3.0,4.0,4.0,4.0,4.0,4.0,3.83,4.0,4.0,4.0,5.0,5.0,4.4,3.0,4.0,3.0,4.0,4.0,4.0,3.67,0.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.4,2.0,3.0,3.0,1.0,2.0,2.2,4.0,5.0,5.0,3.0,4.0,4.2,4.0,4.0,3.0,5.0,4.0,2.0,3.67,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.88,3.76,Personalized learning recommendations;Other,A weekly performance summary would help track improvement.,3.6,3.75,3.8333333333333335,4.4,3.6666666666666665,0.6666666666666666,4.4,2.2,4.2,3.6666666666666665,3.875,0
160.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Male,Regular Student (Junior High / Senior High / College),College,Blended,Laptop;Tablet,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.67,4.0,5.0,5.0,5.0,5.0,4.8,4.0,4.0,4.0,5.0,4.0,3.0,4,0.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.6,2.0,4.0,3.0,2.0,2.0,2.6,4.0,5.0,4.0,5.0,3.0,4.2,4.0,5.0,4.0,5.0,5.0,3.0,4.33,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.5,4.07,Other,Project-based activities improve understanding.,4.0,4.0,3.6666666666666665,4.8,4.0,0.6666666666666666,4.6,2.6,4.2,4.333333333333333,4.5,2
